64 128
39 90518 54449 4252 34008 13264 8504 40269 111757 222054 E 8599
40 70719 49466 5008 29061 12961 10016 40582 115083 221805 E 5196
41 90313 52536 2117 36940 14432 4234 41039 137191 215637 E 5103
42 87201 53190 2353 48669 14105 4706 43392 114453 213713 E 4767
43 85698 52883 1409 39145 13650 2818 43068 114415 212803 E 4592
44 83558 52361 2513 38503 14842 5026 41080 107645 216332 E 6260
45 85858 68504 1738 37692 13805 3476 45857 120623 213923 E 5714
46 90176 53089 1373 39328 13722 2746 43995 119543 211793 E 4677
47 87738 52280 1417 37970 13666 2834 45920 122697 213713 E 4668
48 88882 53968 1651 39226 13950 3302 44859 120342 212085 E 4834
49 87757 53032 2237 38191 13797 4474 45192 121501 214519 E 4813
50 84253 53264 2235 40478 14328 4470 46414 122433 214687 E 4915
51 88879 54023 2057 36857 13890 4114 47673 124615 211151 E 4759
52 81401 53855 2717 37905 14936 5434 55551 127886 215834 E 6750
53 86581 53833 1647 39791 13504 3294 50077 129882 213315 E 4770
54 81190 52319 1719 39040 14689 3438 46521 126524 211237 E 6317
55 85311 53523 1581 42336 14398 3162 48930 126745 214803 E 4751
56 88229 53470 1432 42476 14976 2864 48416 136392 212996 E 4818
57 81085 52716 1720 33924 14362 3440 50487 136620 215250 E 6350
58 79342 53825 1531 32654 13518 3062 47522 136406 212601 E 4762
59 79326 53195 2109 38040 15037 4218 51343 156478 214310 E 4809
60 86150 54404 1638 42039 14763 3276 52213 148576 211834 E 4933
61 80871 52803 1616 36545 14298 3232 51749 152096 214623 E 4896
62 78217 52576 1668 39610 15589 3336 51462 201166 215520 E 9497
63 115896 71858 1988 60240 27527 3976 109904 284158 218172 E 11714
64 137486 95313 1861 61591 29855 3722 111021 309595 214019 S 79263
63 125817 90441 3456 59155 27643 6912 100101 230385 217820 S 50099
62 105148 69359 3841 47069 19060 7682 69972 181763 221358 S 49082
61 102036 71862 2907 43120 21214 5814 70989 198261 219452 S 61079
60 137769 97148 2872 61545 29468 5744 103117 335008 220064 S 70693
59 167927 92071 2362 61134 25762 4724 85378 239084 216768 S 56870
58 131841 88613 2515 55892 23307 5030 83668 242257 216735 S 54398
57 122357 87826 1942 45254 22228 3884 80311 235971 216086 S 52053
56 127298 88691 1764 56903 23848 3528 84510 236326 218022 S 51480
55 125648 88070 1991 47636 24356 3982 88698 266411 216229 S 50017
54 167041 91370 2197 57631 23180 4394 87872 299791 213925 S 69961
53 159967 119858 3313 64875 32979 6626 125642 351033 219711 S 67454
52 176849 116944 2109 75397 33984 4218 122164 322878 215765 S 64797
51 186373 118871 2145 82597 36244 4290 119242 349447 219353 S 65602
50 168982 120637 2308 66787 44652 4616 114241 348814 215651 S 60399
49 176458 122815 2098 69064 37508 4196 123161 340135 215834 S 61187
48 191628 126178 2370 67339 31791 4740 99062 234019 218842 S 38121
47 145130 99297 2145 63916 23336 4290 84252 223974 218755 S 36233
46 139814 87494 2153 63765 27851 4306 79630 220760 218382 S 30368
45 123617 77153 1712 49087 19387 3424 131867 197884 216151 S 32621
44 108650 69203 2625 45655 21301 5250 67379 186177 219175 S 29405
43 118442 66289 1934 55811 18456 3868 65672 177828 216472 S 28729
42 109855 71099 2452 46338 27266 4904 62206 164319 217260 S 25772
41 130584 74368 2992 52220 21345 5984 66998 176539 218188 S 25185
40 119785 80354 2585 50461 20604 5170 68208 190418 218740 S 24313
39 111998 69731 2506 44158 20040 5012 64217 179311 220816 S 22732
38 116136 74163 2942 45911 20877 5884 81192 175299 221895 S 21472
37 129085 68931 2720 48990 21975 5440 64439 165719 218739 S 20131
36 120432 69403 2986 57604 21118 5972 63179 173460 222657 S 19360
35 109264 64941 2865 47402 18500 5730 58962 166678 222058 S 17213
34 114207 65726 2092 55299 20035 4184 55470 156641 217212 S 16648
33 122383 67755 1846 52083 18175 3692 55921 155678 219605 S 15456
32 112740 65188 3142 46853 18019 6284 54682 150587 222640 S 14918
31 114827 67394 2404 53308 22400 4808 56108 137900 220312 S 10572
30 75608 51379 8169 28351 14118 16338 37555 119155 235915 S 9343
29 75910 51372 8876 30528 13823 17752 37102 109717 239570 S 8644
28 76744 51714 6880 28312 18162 13760 36264 107846 230280 S 7916
27 78546 58190 8999 33472 14174 17998 36079 113275 241731 S 11792
26 78154 57757 9730 41093 18168 19460 49735 146157 244004 S 11405
25 122043 68448 3405 49451 18951 6810 47262 138575 228778 S 9739
24 115274 67412 2404 49495 20954 4808 44750 123638 222857 S 8966
23 115251 66896 1827 58797 21105 3654 45665 130432 221290 S 8372
22 103584 65407 2922 48245 20335 5844 43137 129817 226197 S 7752
21 119360 67298 1555 53782 18845 3110 42834 122272 220099 S 7231
20 113589 68723 1487 62981 19285 2974 39396 98946 224491 S 5305
19 83539 52537 3210 38187 15640 6420 29428 90416 229441 S 4299
18 90643 54071 1538 44601 14963 3076 30528 86764 222796 S 3865
17 73453 51733 1957 32547 14780 3914 28834 78316 223963 S 3674
16 79474 52666 2771 40205 16488 5542 27295 76709 228681 S 3353
15 85714 54040 2046 39429 14979 4092 27450 73562 223956 S 3042
14 80612 53078 2846 35067 14793 5692 25733 74744 233206 S 2851
13 83487 53025 1957 37522 14993 3914 25468 71127 229038 S 2646
12 78421 53240 3272 39001 15387 6544 24572 71276 233824 S 2273
11 76070 53240 1972 35738 16570 3944 23420 65944 231937 S 2033
10 80783 53531 1730 39653 19524 3460 32859 81431 227016 S 3521
9 110456 74477 1450 52956 22428 2900 32351 77767 232995 S 3175
8 119359 73673 2030 49718 23942 4060 29999 82015 231976 S 3251
7 107318 80020 2198 52499 21128 4396 35647 67252 233611 S 2624
6 114300 73999 1727 47154 21440 3454 28252 62535 230892 S 2606
5 96788 63721 2831 53625 15977 5662 18300 39165 233693 S 1616
4 84869 56720 3361 41375 16238 6722 17582 32533 240595 S 1233
3 82144 53126 2953 37168 15259 5906 15924 27565 242873 S 812
2 78605 52344 3259 36017 14990 6518 15092 24045 268995 S 796
1 82658 53036 2321 37629 14540 4642 12542 20629 280776 E 9315
2 83408 52301 1754 40974 16459 3508 15204 22424 279804 E 4387
3 83471 53794 1886 37498 15003 3772 17127 31461 282709 E 7997
4 88229 53780 1862 41230 15061 3724 17236 29762 278715 E 4284
5 85627 53690 1945 38484 16037 3890 21766 31079 279165 E 4517
6 100840 69996 1582 47482 21837 3164 27095 44433 281434 E 5706
7 102876 63735 1976 42964 15894 3952 21766 45343 278536 E 5501
8 85826 63010 2569 56437 24848 5138 39374 55102 281242 E 9100
9 89027 67032 2542 35326 15454 5084 20598 45896 281260 E 5588
10 91063 67328 2790 40070 15013 5580 31010 51640 282367 E 5676
11 108989 64288 2362 43602 14892 4724 23648 54316 284365 E 5130
12 91650 54904 1911 42874 15431 3822 23166 52898 280662 E 4799
13 82295 53078 2139 38188 15651 4278 24013 55073 287186 E 5827
14 79370 52596 1890 47787 18793 3780 25741 59191 282137 E 5689
15 90103 53883 2562 40030 15003 5124 25985 63220 284893 E 4551
16 96059 54663 1497 46151 14782 2994 25589 63839 280930 E 4323
17 89071 54992 1377 41338 14706 2754 26159 65053 278384 E 4559
18 87821 54105 1882 41031 15323 3764 27388 67843 279029 E 4420
19 80088 52931 2052 36254 15501 4104 27278 65246 280780 E 4468
20 74830 52208 2650 31267 15263 5300 28629 72969 284321 E 5923
21 84949 53981 1572 36732 15231 3144 28848 83150 283634 E 6577
22 87447 53494 2687 39300 16032 5374 28768 74157 287957 E 4581
23 78181 53399 2046 39839 18761 4092 39212 96458 278360 E 12824
24 101000 67060 2319 43071 18817 4638 44897 104955 283594 E 7826
25 100553 65069 2863 42733 20605 5726 41825 97320 283218 E 7424
26 95085 72171 2497 40921 20294 4994 44331 110685 282015 E 18640
27 115947 68251 2610 56094 20353 5220 49285 112748 287011 E 10383
28 97343 64814 2007 41256 19002 4014 45764 113906 285309 E 7558
29 112661 68132 1175 49146 19252 2350 36656 115125 280793 E 10047
30 104841 79205 2460 38380 14311 4920 35598 102202 284171 E 5723
31 83808 54241 2699 42004 14926 5398 34454 100684 284526 E 7808
32 641559 73577 2369 49190 20748 4738 41041 134229 283886 E 8843
33 113472 75927 1580 56337 19250 3160 53087 145379 281282 E 8883
34 113726 70918 1908 48997 21100 3816 51671 144469 280364 E 8875
35 121205 77679 1672 63401 20646 3344 55998 135815 285511 E 8292
36 116805 66022 1561 47922 21249 3122 54338 129996 282211 E 12534
37 113818 81084 1836 53026 19708 3672 37823 110520 281187 E 8762
38 88404 62480 1694 49742 24133 3388 42641 124591 283219 E 6195
39 96118 66553 1939 43052 20945 3878 72556 153456 281907 E 9335
40 123285 68962 2424 49425 14562 4848 53860 159978 281426 E 9235
41 113640 70173 2002 40036 15409 4004 40262 117573 286009 E 8897
42 95241 70328 1724 53609 22805 3448 57893 171035 284215 E 9911
43 129703 74141 1723 60962 23989 3446 65704 181704 285466 E 9456
44 117133 71278 3745 54440 28901 7490 59637 144481 286776 E 9246
45 97702 54606 2621 43456 16251 5242 43070 122740 283986 E 8450
46 80823 52774 4146 34310 15492 8292 44412 129015 293757 E 4718
47 88251 52804 4555 38077 14725 9110 54969 138298 288930 E 5987
48 83128 53088 4559 64118 15691 9118 44520 122628 288779 E 7422
49 78185 52466 5164 32870 16301 10328 42903 115465 293187 E 5085
50 76972 51529 6295 31766 15417 12590 44485 143345 297147 E 6046
51 98375 55157 2159 46915 15543 4318 48324 122421 282385 E 5992
52 92635 54723 2264 43120 15950 4528 42411 114156 288270 E 7129
53 89198 53254 2464 41406 14633 4928 44942 127360 285772 E 4722
54 88121 54733 1772 41715 14400 3544 45819 134652 283349 E 4704
55 85905 53217 2464 41366 16067 4928 45793 133771 286796 E 4775
56 79018 53819 2395 33591 16200 4790 44711 122169 284482 E 6362
57 90916 53715 2515 39565 16120 5030 46505 131297 285724 E 6253
58 92617 54373 1855 42685 14104 3710 47901 148977 283966 E 8534
59 86229 54716 2921 36809 14282 5842 48683 147916 289296 E 4772
60 82438 53487 2497 39340 16127 4994 54874 160588 284650 E 4694
61 82340 53819 2266 41074 15382 4532 50296 145607 285070 E 4704
62 81069 53973 3086 46141 15117 6172 48149 147814 286277 E 4860
63 82739 54183 1803 40232 21526 3606 56050 151863 282552 E 8977
64 89476 54377 1744 43161 14782 3488 53813 164681 286695 S 39186
63 83604 53765 3143 37948 16290 6286 48503 141147 287624 S 37242
62 87771 54291 2875 43045 15031 5750 51280 147501 288228 S 36036
61 80883 54643 2456 33154 14760 4912 52339 153847 285253 S 35215
60 90079 102167 2495 57410 24440 4990 83907 236993 284620 S 56192
59 116288 82841 2650 50166 24343 5300 88333 245927 288291 S 54809
58 128430 81677 3263 54211 25729 6526 81746 230147 284097 S 52752
57 110482 80433 3140 46379 23354 6280 86649 240592 287279 S 52581
56 122449 81650 3394 50575 25325 6788 97330 260614 292218 S 43913
55 91393 60160 3826 38119 17215 7652 56812 162985 291489 S 33203
54 89332 60117 3519 38828 51194 7038 55289 185393 291967 S 41605
53 121012 79358 1597 52247 22080 3194 68969 198439 284564 S 39524
52 115572 80087 1905 50752 22755 3810 72336 217530 285615 S 38672
51 108648 78793 2644 47262 22682 5288 66625 191341 285902 S 36774
50 108843 78744 2450 45833 22544 4900 67665 198737 287458 S 35687
49 117300 78715 1898 54866 22626 3796 63956 187629 283235 S 33992
48 109584 78986 1961 46434 22481 3922 65179 197919 281252 S 32144
47 105771 79631 2165 63389 22194 4330 67080 194019 284265 S 46794
46 150417 89622 1590 49722 21518 3180 67359 194105 287964 S 30250
45 113947 80634 1904 53360 22105 3808 65867 189472 285345 S 28979
44 106387 78259 1764 51249 22242 3528 64133 177713 286493 S 37640
43 127899 88548 2072 50667 22504 4144 62823 185698 289934 S 25835
42 114299 79393 1969 49574 22688 3938 62932 187138 285032 S 24834
41 116607 80261 1755 52814 23220 3510 62810 193317 284923 S 24141
40 108715 115733 2456 65526 22409 4912 64813 186788 285028 S 23547
39 105814 77635 3880 47421 25231 7760 56654 171583 294337 S 22260
38 105929 79205 1893 55564 23563 3786 58054 181283 289590 S 20946
37 114875 79364 2312 47447 22180 4624 54631 165763 287451 S 19962
36 107324 79802 2175 46227 21675 4350 57223 176428 288555 S 18790
35 99442 78263 3451 38880 21787 6902 55647 164853 291583 S 17699
34 108859 78984 2055 50487 21705 4110 53628 172825 291940 S 17017
33 107624 79769 2681 45922 21353 5362 54343 187688 288739 S 18074
32 104576 75252 4100 40694 20384 8200 49326 134644 286807 S 12343
31 89031 64044 2012 38574 17290 4024 42185 126267 287964 S 11518
30 90607 64434 2228 39189 18400 4456 42256 125862 291203 S 10582
29 89238 63321 1684 41613 17828 3368 41712 122720 285968 S 9776
28 88094 64451 1974 40158 18716 3948 41361 121654 288763 S 9872
27 85819 62624 2034 37274 19995 4068 39671 117642 285404 S 9227
26 77218 60317 2424 36442 20840 4848 39449 118557 292312 S 8410
25 90256 64145 2719 40595 19095 5438 40240 121152 295003 S 8037
24 81395 63127 3461 36205 19671 6922 37706 113263 296905 S 7446
23 85747 62738 3196 36312 18598 6392 38551 117916 297331 S 6603
22 95574 67675 3471 55445 42558 6942 53385 156258 302605 S 9520
21 103113 84685 5383 47616 25503 10766 67360 147921 302962 S 9632
20 120083 87490 4536 50445 28135 9072 52362 153842 313854 S 9104
19 133250 91684 2392 53758 35046 4784 47272 140734 295911 S 8828
18 132146 91763 1981 76743 27719 3962 47387 130471 293960 S 7932
17 129629 88062 3435 57157 24093 6870 43409 124096 297406 S 6799
16 120352 86170 1701 60817 28264 3402 46879 128943 295987 S 6258
15 127733 80808 2394 62667 25531 4788 49136 147714 298524 S 5678
14 133203 82025 2400 57559 26755 4800 45738 121442 301904 S 4898
13 126502 79153 1953 58040 24307 3906 41407 112361 296839 S 4406
12 125154 79619 1656 55022 24082 3312 40760 115065 299394 S 3912
11 131989 81042 1489 68972 24996 2978 39561 109957 302104 S 3516
10 124031 80098 2158 56557 25050 4316 38337 107509 304267 S 3424
9 125044 80788 2001 54575 23238 4002 36254 96476 301883 S 2823
8 123302 80083 2325 60788 26516 4650 35504 86285 302193 S 2627
7 123358 79417 2114 52797 23019 4228 33855 82098 308637 S 2370
6 110343 76853 3612 48603 24086 7224 32435 113237 311954 S 3147
5 120856 77414 4350 61919 27224 8700 30330 66618 317855 S 2366
4 111667 78465 2965 49809 23799 5930 28761 55700 316598 S 1585
3 136293 80292 1911 61670 22545 3822 26570 43392 313252 S 1778
2 117567 78965 3298 54568 24439 6596 25075 37746 327842 S 1335
1 117910 80834 2961 49757 23903 5922 22158 23214 349724 E 11667
2 104798 76356 3389 51417 27042 6778 25046 39210 348811 E 8200
3 114520 79309 2098 53814 23713 4196 26985 49730 348162 E 19456
4 124372 79009 2835 55573 22343 5670 28141 51726 348413 E 8649
5 126535 77620 2597 52109 23622 5194 30397 60396 356818 E 8229
6 111895 77531 2549 55830 25529 5098 30650 58550 350223 E 8396
7 108162 147523 3112 90777 37282 6224 51829 93250 355209 E 13938
8 188390 124635 2093 78880 39004 4186 47730 91957 348271 E 17384
9 202236 125555 3029 82461 39733 6058 52833 123857 351773 E 15072
10 182521 95048 2836 69143 26495 5672 37212 88040 353783 E 9698
11 148909 90108 2641 58029 30461 5282 37456 92557 353069 E 13347
12 125382 88206 2911 53780 28390 5822 39131 88395 359975 E 7210
13 118410 89737 3335 50716 26497 6670 39162 95181 359569 E 7115
14 126053 91662 2819 50575 26297 5638 40206 123561 353919 E 7542
15 138388 91597 2417 59593 26234 4834 49279 117603 352575 E 7607
16 130136 90463 3303 59842 28315 6606 42891 120789 352405 E 7714
17 148517 111612 3298 67953 25415 6596 44067 133827 353661 E 27930
18 214693 146365 2799 99425 42620 5598 79859 218162 350804 E 17242
19 203519 150163 3957 83594 41195 7914 77695 208833 359275 E 25818
20 211761 143521 2958 90287 41765 5916 86716 259331 348803 E 15838
21 181155 67304 2904 53344 20971 5808 40388 104822 353115 E 8752
22 111118 68294 3499 49641 23445 6998 41613 108958 357972 E 8243
23 114428 67698 2724 56568 24530 5448 43355 118796 352433 E 13144
24 103367 65913 3600 45512 22920 7200 43222 118661 355201 E 7428
25 101341 66309 4300 44578 27050 8600 46670 117234 358193 E 9016
26 89399 54744 3205 51006 20107 6410 36547 74620 359112 E 8872
27 93129 55179 1995 42178 15078 3990 30574 73630 355216 E 4619
28 81733 53032 3770 36765 15350 7540 30371 78477 353793 E 4588
29 88038 54508 3145 43144 16204 6290 32059 79821 352508 E 4575
30 107803 56478 3104 50818 42792 6208 35188 115758 353721 E 8328
31 108940 54491 2756 45609 15480 5512 35102 101301 358173 E 7872
32 83493 53907 4140 37677 17486 8280 36044 108618 357532 E 5688
33 86805 54351 3178 36828 15348 6356 35140 100371 354090 E 4581
34 90812 54013 2784 46848 16952 5568 35253 102216 351330 E 4759
35 92359 54496 2611 45241 16673 5222 37774 113886 355010 E 4598
36 83958 54017 2384 34258 15120 4768 36524 109823 353407 E 4611
37 86634 54691 2716 39400 15156 5432 40173 119282 355184 E 5102
38 89032 54235 3202 40955 16294 6404 40189 117280 354522 E 6639
39 87082 55460 3143 38465 15809 6286 38729 135941 359976 E 6214
40 86740 54456 2625 41984 16214 5250 37351 109421 354865 E 4639
41 83879 55796 2155 48837 20624 4310 39539 114773 354660 E 4995
42 90120 54041 2538 45407 21445 5076 46051 150126 353333 E 8323
43 104361 71540 4249 56695 23482 8498 61937 171249 356608 E 7964
44 113236 69356 2576 51161 20993 5152 57770 167319 350951 E 10497
45 115403 69516 2280 52753 20440 4560 60984 172814 355759 E 10583
46 114117 69262 2807 50332 20928 5614 62157 172592 358266 E 7801
47 116805 68672 2585 43131 19196 5170 63433 183177 349380 E 8259
48 84964 53348 5370 36171 16331 10740 43070 121228 358630 E 14323
49 88296 53685 3585 45205 18055 7170 43303 125802 358119 E 5159
50 141092 74859 3494 62650 26104 6988 73595 179550 354404 E 8971
51 111642 64729 2825 62108 22620 5650 69613 193256 355275 E 9438
52 110504 69317 2892 47388 22012 5784 72352 172612 364224 E 12705
53 113363 68679 2248 51867 22776 4496 67476 177448 359698 E 8482
54 122504 68041 2240 52467 20682 4480 67148 181727 354469 E 7939
55 103986 66508 3640 47692 21342 7280 69841 184223 362855 E 10982
56 106956 66489 3228 49099 21203 6456 71982 192542 357362 E 7959
57 109348 67912 3643 47091 19891 7286 87159 189127 359133 E 7915
58 109744 64872 5279 50062 20136 10558 68357 176652 363826 E 7773
59 111641 67307 3488 48736 19932 6976 69639 174477 354278 E 10569
60 105608 75403 3725 46339 21876 7450 69865 182659 354367 E 7957
61 111726 68558 3594 50820 19005 7188 72958 191104 356733 E 7797
62 115682 67680 2629 48590 18771 5258 74681 201392 357430 E 10698
63 115955 68857 2661 59226 26823 5322 82321 222947 352062 E 9677
64 130976 70870 3293 61307 21676 6586 87546 212651 355609 S 53899
63 119265 68574 4243 59121 20654 8486 75167 196036 358101 S 52274
62 124997 79003 2681 53357 20877 5362 75988 208786 353994 S 51402
61 113918 67893 3898 56199 20576 7796 70686 188642 359552 S 49692
60 117076 68687 2540 55193 21693 5080 72950 196387 358731 S 48800
59 111521 57162 3364 51161 21605 6728 56303 140317 354311 S 34613
58 99847 53897 2433 49228 15989 4866 65157 147384 354215 S 33904
57 96253 54467 3215 41186 15453 6430 52061 162955 357075 S 43774
56 153471 88707 3853 57202 22954 7706 72943 200035 356895 S 58700
55 150921 76674 3105 71136 34043 6210 74372 198607 356720 S 40372
54 114071 72657 4347 49417 22195 8694 59618 201487 360524 S 39582
53 123206 74774 3780 53545 21933 7560 69204 196508 359345 S 37286
52 115372 74038 2626 48884 21044 5252 58574 168000 358507 S 35617
51 112917 72558 3331 50295 20764 6662 60990 193929 353781 S 33651
50 118096 75219 3943 54233 22258 7886 69328 194594 354493 S 33102
49 126309 83474 3035 80387 25544 6070 58587 217634 360923 S 43940
48 141535 87512 3448 73524 29832 6896 86445 252578 360105 S 43129
47 145580 88216 2481 71963 28525 4962 81558 224968 355372 S 39264
46 154591 89991 3407 66352 26775 6814 80999 232273 355118 S 38019
45 143317 89924 2948 61320 26933 5896 77218 213470 352889 S 36429
44 137122 88407 3394 62661 28538 6788 113556 231750 354868 S 26710
43 104052 63394 2728 43207 17321 5456 54776 178261 351801 S 26885
42 103875 61113 3135 47673 16278 6270 55529 173361 357035 S 19823
41 118824 73816 3099 46791 15527 6198 43692 125440 357597 S 16955
40 123434 57590 2806 50485 16612 5612 52416 126315 358816 S 16145
39 121286 57998 2474 52410 15479 4948 42442 118690 355443 S 15641
38 89932 60525 5777 52120 21917 11554 63534 162055 366985 S 14912
37 97587 54569 4172 43577 15424 8344 41637 135397 362077 S 16859
36 85115 54032 4679 35333 16500 9358 45571 119252 365679 S 12654
35 118121 57813 3797 2308822 13786 7594 45486 121896 358430 S 12835
34 91718 53094 4659 19887 13170 9318 38320 111584 368072 S 11561
33 98954 54422 3195 25076 14158 6390 39361 116432 357541 S 10989
32 83614 54228 4208 20028 14167 8416 37584 109303 359845 S 10278
31 94550 55963 2827 24087 12779 5654 37279 118953 357275 S 10163
30 83591 54823 2701 21933 13678 5402 53448 138828 357298 S 13270
29 87217 54277 4238 21236 12628 8476 36376 121208 365207 S 8717
28 81978 52595 2616 22929 13718 5232 35962 109958 358643 S 8111
27 79809 52847 2917 21518 13562 5834 34617 104490 363912 S 7570
26 94754 54237 2673 21752 14082 5346 33376 100616 368114 S 22697
25 75625 54077 2622 21214 13400 5244 32977 106379 361647 S 6692
24 75212 52980 3250 20913 12514 6500 33478 111127 363929 S 6090
23 71525 53593 4199 19664 13716 8398 30909 95562 368936 S 5637
22 74437 53523 3032 21354 13914 6064 56326 103743 360999 S 5904
21 90327 55511 3497 22790 13961 6994 31525 100260 363063 S 5177
20 77485 54435 3936 22274 13532 7872 30867 99229 366824 S 4557
19 71604 54102 3693 20561 14294 7386 29231 102921 374176 S 4359
18 78080 62678 3029 22982 13326 6058 30191 109623 373545 S 4270
17 78365 53503 2201 22210 12494 4402 28397 87900 369618 S 3570
16 69106 52017 3408 20155 13459 6816 28351 110502 371304 S 3466
15 76273 55239 2601 23132 14187 5202 41522 82888 371939 S 3083
14 69250 52532 2796 19463 12166 5592 26456 81259 376309 S 3143
13 79182 54242 3051 22094 12740 6102 24621 73420 376244 S 2961
12 73718 67466 4009 22709 12503 8018 23746 70343 373095 S 2319
11 69258 55221 3248 34997 12822 6496 24071 70928 379777 S 1926
10 73933 53744 3450 23090 13192 6900 22972 67363 383769 S 1650
9 75357 54186 2948 20908 12456 5896 23283 65512 378732 S 1492
8 72784 53345 2589 23119 13162 5178 30071 63019 380214 S 1879
7 72461 52987 3905 20000 12944 7810 20153 59698 389188 S 1413
6 74927 54135 3679 24580 12517 7358 19066 51280 389565 S 1118
5 88233 55387 3399 22551 12958 6798 18674 46277 388177 S 1000
4 103957 69177 5422 24646 13565 10844 17489 37394 396837 S 1371
3 79294 55488 2413 25239 13702 4826 16519 27951 391833 S 1005
2 89686 70047 2282 24141 13387 4564 14959 24519 408227 S 705
1 72714 55326 3212 22451 13791 6424 27886 13836 416999 E 6503
2 70927 53799 2634 22935 13420 5268 14426 19108 421640 E 4186
3 70525 54007 3755 22547 13419 7510 15915 25517 424638 E 4241
4 76397 54194 3645 24153 12568 7290 18043 28132 423440 E 4046
5 70462 54144 3115 22338 13244 6230 18249 29291 421895 E 4091
6 88711 55244 5025 23115 13404 10050 18824 36720 424187 E 4349
7 68924 67541 3953 19741 12445 7906 19477 37300 425066 E 4148
8 68447 53054 4296 19707 12489 8592 20765 41938 422582 E 4156
9 89212 54644 3266 23213 13511 6532 21151 41787 422197 E 4246
10 90774 53205 2960 20822 13427 5920 21222 46503 427563 E 4182
11 70643 53648 2993 22287 13387 5986 23210 74292 418536 E 4495
12 71840 54833 3897 22660 13199 7794 23198 54543 429881 E 18728
13 69153 52731 3156 23080 13050 6312 22588 50916 427253 E 4228
14 63796 52342 4110 18766 12786 8220 24611 84958 425066 E 4537
15 96457 75957 3598 35934 18916 7196 34579 83973 425734 E 8371
16 110542 74193 3172 36811 18443 6344 37295 82273 420909 E 9125
17 99489 70182 4665 39492 20157 9330 42266 81186 429791 E 8820
18 95346 63767 4331 38366 18226 8662 39559 91290 426949 E 8340
19 119029 72240 3950 44016 19591 7900 40621 92069 426248 E 8196
20 106128 69600 3182 40195 18810 6364 46052 88723 420952 E 7829
21 105054 69272 4234 40868 17821 8468 41118 95632 422860 E 7459
22 110127 68920 3148 45165 18668 6296 41698 101153 420392 E 7496
23 108268 66700 4700 43624 18401 9400 41452 99077 427218 E 7310
24 97918 66558 3527 38887 18415 7054 41908 98918 418855 E 7415
25 124510 70488 2889 46479 17919 5778 44301 120228 422188 E 8385
26 110410 73661 5422 41495 20201 10844 46540 114469 427609 E 8070
27 100355 71136 7317 44379 21802 14634 48140 122147 432337 E 8129
28 109470 72589 2986 43213 19446 5972 49086 120508 427243 E 8205
29 128357 76053 3649 48691 19250 7298 50956 125803 421115 E 8065
30 123162 75839 3114 48374 20569 6228 51803 120551 421193 E 8137
31 112512 74762 3172 44466 20256 6344 53451 126129 421453 E 10130
32 138579 83674 2884 54438 21688 5768 57984 133368 421409 E 9897
33 128502 84889 3686 51591 21333 7372 58929 158797 423331 E 11056
34 134517 82266 2024 50486 21043 4048 59670 142228 422950 E 9625
35 135378 81468 3795 52192 25499 7590 60208 142846 427973 E 10574
36 142620 84077 3878 56261 20102 7756 58305 146731 426423 E 10034
37 123362 75050 4206 49663 20185 8412 61629 154327 427048 E 8883
38 114732 73684 3476 45944 18936 6952 62136 145608 421193 E 8720
39 115967 76013 4508 47704 19282 9016 60136 153211 424447 E 8385
40 121906 74757 2989 55480 19730 5978 60856 162144 426513 E 8415
41 123145 74544 5379 49281 20034 10758 78225 163529 431386 E 10532
42 140633 84158 4641 65584 22980 9282 61801 156598 425446 E 8294
43 119779 72054 3766 51859 18824 7532 62911 150908 424154 E 8645
44 113903 68185 5147 39260 17032 10294 60238 147750 432106 E 7766
45 112245 67407 3081 45858 17807 6162 62197 153853 424536 E 8191
46 112655 67862 4930 46749 18124 9860 60557 151300 426567 E 7759
47 105999 67272 8706 40204 16943 17412 64301 173746 441548 E 8258
48 109052 66508 7114 44779 18065 14228 67496 178673 442727 E 7916
49 113566 64974 9171 38507 16652 18342 83748 184445 448730 E 10218
50 109326 76358 8936 48200 18002 17872 67391 172373 443565 E 8798
51 125290 68960 4950 42684 17173 9900 67081 169929 431136 E 7904
52 113552 66899 5443 42295 17638 10886 67998 180706 431458 E 7745
53 123547 73761 4722 50688 22594 9444 67127 178098 426874 E 9083
54 127078 77769 3426 53436 23128 6852 75319 179963 424257 E 9158
55 115938 68385 2823 41986 16202 5646 65161 167608 421746 E 13743
56 112593 68150 3799 45533 18466 7598 69703 167387 425223 E 9093
57 867721 88976 2591 57031 22163 5182 81034 195379 425485 E 10150
58 141034 80864 2964 59699 21381 5928 77038 189160 428586 E 9301
59 110967 66936 3948 42115 17590 7896 76248 182387 432543 E 8334
60 124833 69635 3069 45773 18155 6138 76875 193164 428437 E 8549
61 121589 73471 3158 50830 20703 6316 78825 178652 426067 E 12044
62 109311 67160 4576 40921 17259 9152 75861 203033 434571 E 7537
63 114429 55744 4109 42078 13909 8218 60057 135341 428356 E 5086
64 102140 55814 1661 43013 13530 3322 56685 139977 424131 S 39630
63 94941 54308 3888 36937 13535 7776 53247 129710 427863 S 37866
62 97282 54142 3767 35379 13358 7534 52788 173940 426037 S 37517
61 112184 56772 3351 38106 16520 6702 52505 124698 430269 S 35516
60 98205 55270 2875 38927 14710 5750 52719 134027 426214 S 34808
59 99046 55449 2330 39099 13952 4660 52939 130465 423130 S 33960
58 88149 57652 3539 39327 13989 7078 48441 123959 432886 S 32808
57 84878 54903 3218 35047 14339 6436 44994 128546 426277 S 64242
